"inst_id","sido","sgg","openDate","bedCount","instkind","revenue1","salescost1","sga1","salary1","noi1","noe1","interest1","ctax1","profit1","liquidAsset1","quickAsset1","receivableS1","inventoryAsset1","nonCAsset1","tanAsset1","OnonCAsset1","receivableL1","debt1","liquidLiabilities1","shortLoan1","NCLiabilities1","longLoan1","netAsset1","surplus1","revenue2","salescost2","sga2","salary2","noi2","noe2","interest2","ctax2","profit2","liquidAsset2","quickAsset2","receivableS2","inventoryAsset2","nonCAsset2","tanAsset2","OnonCAsset2","receivableL2","debt2","liquidLiabilities2","shortLoan2","NCLiabilities2","longLoan2","netAsset2","surplus2","employee1","employee2","ownerChange","year","difyea","employee_mean","size","inst_id","dif1","dif2","dif3","dif4","dif5","dif6","dif7","dif8","dif9","dif10","dif11","dif12","dif13","dif14","dif15","dif16","dif17","dif18","dif19","dif20","dif21","dif22","dif23","dif24"
364,"gyeongbuk",95,20051101,154,6,8834885882,252471989,6669097337,4367992700,77818626,1912073772,70877787,17324330,61737080,3562733104,3541150515,11469688,21582589,3043794830,2843348430,200446400,0,5000456151,357613863,0,4642842288,2.2e+09,1606071783,576137783,8628820705,201637113,6296045200,3988666060,62149732,2125388927,75075350,22862750,45036447,3679680145,3664565357,0,15114788,3157047875,2958801475,198246400,0,5266365967,194774607,0,5071591360,2.05e+09,1570362053,540428053,177,166,"same","2005",12,171.5,325.5,252,206065177,50834876,373052137,379326640,15668894,-213315155,-4197563,-5538420,16700633,-116947041,-123414842,11469688,6467801,-113253045,-115453045,2200000,0,-265909816,162839256,0,-428749072,1.5e+08,35709730,35709730
365,"gyeonggi",97,19940316,247,5,21805125517,0,22246850049,12141758290,269020614,158833018,106981268,0,-331536936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21176869736,0,21203992533,11288762475,234337670,163959827,116732472,3943370,39311676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"same","1994",23,1,248,253,628255781,0,1042857516,852995815,34682944,-5126809,-9751204,-3943370,-370848612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,"gyeonggi",98,20170120,0,7,7162790357,875894383,5387361747,2654961482,76357947,312188211,289749590,0,663703963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061719833,649215654,4617804424,2086793510,137085864,1289228510,439264394,0,-1357442891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,70,"same","2017",0,74.5,74.5,254,2101070524,226678729,769557323,568167972,-60727917,-977040299,-149514804,0,2021146854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,"gyeonggi",98,20090507,4,2,7162790357,875894383,5387361747,2654961482,76357947,312188211,289749590,0,663703963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061719833,649215654,4617804424,2086793510,137085864,1289228510,439264394,0,-1357442891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,70,"same","2009",8,74.5,78.5,255,2101070524,226678729,769557323,568167972,-60727917,-977040299,-149514804,0,2021146854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,"gangwon",100,20020123,39,5,3007768517,1197756081,2258240148,1775322200,611489427,52796570,52076570,0,110465145,944324749,806513466,478239231,137811283,2105344294,1999415782,100700000,0,1898374697,359074697,0,1539300000,1539300000,1151294346,359919226,2890535680,1210111803,2202888922,1781860480,672171687,54856125,51537693,0,94850517,793080384,738184384,517202447,54896000,2107922280,2001993768,100700000,0,1883430094,531520094,2e+08,1351910000,1201910000,1017572570,226197450,0,0,"non","2002",15,0,39,256,117232837,-12355722,55351226,-6538280,-60682260,-2059555,538877,0,15614628,151244365,68329082,-38963216,82915283,-2577986,-2577986,0,0,14944603,-172445397,-2e+08,187390000,337390000,133721776,133721776
371,"gyeongnam",101,19990806,0,6,11981613146,0,10778762060,5889179684,270936463,35747361,25169421,358826341,1079213847,7137712327,7133299827,1382799526,0,8263375004,8261381194,1993810,0,2961595179,1346883870,0,1614711309,709930000,12439492152,0,11964446099,0,10179835447,5742172446,256737920,37063030,30517760,418081440,1586204102,6690253728,6684753949,1430742782,0,7945161978,7939121978,6040000,0,3275137401,1182463009,0,2092674392,1106170000,11360278305,0,153,153,"same","1999",18,153,153,257,17167047,0,598926613,147007238,14198543,-1315669,-5348339,-59255099,-506990255,447458599,448545878,-47943256,0,318213026,322259216,-4046190,0,-313542222,164420861,0,-477963083,-396240000,1079213847,0
372,"gyeonggi",102,20140514,40,8,3279694180,177914503,2569054545,1508745107,132188702,224305160,118211730,139778125,300830549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916648492,256858424,2272856304,1265662945,89762165,115391267,115086587,3847195,357457467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,33,"same","2014",3,37.5,77.5,258,363045688,-78943921,296198241,243082162,42426537,108913893,3125143,135930930,-56626918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,"gyeonggi",104,20040916,136,6,5244736380,0,5294404031,2805394020,124366120,73052162,4555502,0,1646307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5076491838,0,5037594400,2641897311,101827555,36851334,6518270,0,103873659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,88,"same","2004",13,91,227,259,168244542,0,256809631,163496709,22538565,36200828,-1962768,0,-102227352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,"seoul",109,19920801,52,5,53234305841,10780702166,33180269926,20529773655,3541611734,7728744447,0,1120280500,3965920536,23389734338,22905359985,34670620,484374353,46154796203,27674644895,2085825139,0,32619783048,3785926638,0,28833856410,0,36924747493,30688991419,47120530797,9190808477,30672345733,18426549255,3069046582,6231186425,0,884877626,3210359118,17646907432,17159332631,6456510,487574801,44364970970,27647371975,2085855139,0,29053051445,3319973664,0,25733077781,0,32958826957,26723070883,373,330,"same","1992",25,351.5,403.5,260,6113775044,1589893689,2507924193,2103224400,472565152,1497558022,0,235402874,755561418,5742826906,5746027354,28214110,-3200448,1789825233,27272920,-30000,0,3566731603,465952974,0,3100778629,0,3965920536,3965920536
376,"gyeongbuk",111,19880217,45,5,2746590949,469851883,3343374085,1332867266,497155413,440206070,343937252,0,-1009685676,1228000764,1167436299,5.9e+07,60564465,49426460385,49373263314,0,0,51855575683,567469338,0,51288106345,32561472110,-1201114534,137534477,3101382918,595909668,2728327440,1197632130,373902919,354076561,269191435,0,-203027832,6590145594,6542365423,2e+05,47780171,47330080180,47326370775,0,0,52105380339,677393328,0,51427987011,32561472110,1814845435,137534477,30,30,"change","1988",29,30,75,261,-354791969,-126057785,615046645,135235136,123252494,86129509,74745817,0,-806657844,-5362144830,-5374929124,58800000,12784294,2096380205,2046892539,0,0,-249804656,-109923990,0,-139880666,0,-3015959969,0
378,"gyeongbuk",114,20111018,145,6,4093586160,0,4366257339,2799097617,48560220,146688906,142624620,0,-370799865,379716080,363801822,0,15914258,4903673544,4878173544,25500000,0,4895774271,2417774271,0,2.48e+09,2.36e+09,387615353,0,4442416360,0,4134914135,2772687225,65492102,155436981,140386347,1006880,216550466,547196936,517592922,0,29604014,4891235936,4869235936,2.2e+07,0,4680017654,2516017654,0,2.16e+09,2.04e+09,758415218,0,86,88,"change","2011",6,87,232,262,-348830200,0,231343204,26410392,-16931882,-8748075,2238273,-1006880,-587350331,-167480856,-153791100,0,-13689756,12437608,8937608,3500000,0,215756617,-98243383,0,3.2e+08,3.2e+08,-370799865,0
379,"choongbuk",117,20111207,152,6,3252111902,0,3121026860,1716700830,60409310,106643852,106643637,3542990,81307510,1818668292,1818668292,355815170,0,3707164923,3578563605,0,0,2540119609,307411609,0,2232708000,2232708000,2985713606,0,2986874757,0,2783862483,1527477530,47151898,125204344,113314463,0,124959828,1633938532,1633938532,467903553,0,3767919211,3669497715,10713000,0,2497451647,93743647,0,2403708000,2403708000,2904406096,0,57,50,"same","2011",6,53.5,205.5,263,265237145,0,337164377,189223300,13257412,-18560492,-6670826,3542990,-43652318,184729760,184729760,-112088383,0,-60754288,-90934110,-10713000,0,42667962,213667962,0,-1.71e+08,-1.71e+08,81307510,0
381,"jeonbuk",118,20041202,88,6,2350015140,64488661,2194768018,1278552280,1858200,29461424,11261254,2853978,60301259,837787026,816426814,0,21360212,2807975408,2700123623,107851785,0,2234738118,734636032,0,1500102086,1.41e+09,1411024316,0,2266804320,85236952,928506629,114974350,1996900,23062765,11261254,1201322,1230793552,511745227,510812234,6185000,932993,2799591862,2781740077,17851785,0,1953624037,243133046,0,1710490991,1609127651,1357713052,0,46,46,"same","2004",13,46,134,264,83210820,-20748291,1266261389,1163577930,-138700,6398659,0,1652656,-1170492293,326041799,305614580,-6185000,20427219,8383546,-81616454,9e+07,0,281114081,491502986,0,-210388905,-199127651,53311264,0
383,"ulsan",125,20160826,176,5,54140293892,0,45806838278,22707446304,246996963,1756385848,707451720,911707170,5912359559,21079663358,20743704929,0,335958429,46302910399,43696561689,607348710,0,43074406247,18899139806,0,24175266441,15901660000,24308167510,4707295451,40190167205,0,32327097903,15979024124,496220620,4585309106,477335528,0,3773980816,19483145443,19223120630,30355690,260024813,41732696764,39156022781,485510000,0,44489254507,13932215251,3.25e+09,30557039256,22860300000,16726587700,4707295451,436,216,"same","2016",1,326,502,265,13950126687,0,13479740375,6728422180,-249223657,-2828923258,230116192,911707170,2138378743,1596517915,1520584299,-30355690,75933616,4570213635,4540538908,121838710,0,-1414848260,4966924555,-3.25e+09,-6381772815,-6958640000,7581579810,0
384,"ulsan",125,20140804,235,4,54140293892,0,45806838278,22707446304,246996963,1756385848,707451720,911707170,5912359559,21079663358,20743704929,0,335958429,46302910399,43696561689,607348710,0,43074406247,18899139806,0,24175266441,15901660000,24308167510,4707295451,40190167205,0,32327097903,15979024124,496220620,4585309106,477335528,0,3773980816,19483145443,19223120630,30355690,260024813,41732696764,39156022781,485510000,0,44489254507,13932215251,3.25e+09,30557039256,22860300000,16726587700,4707295451,436,216,"same","2014",3,326,561,266,13950126687,0,13479740375,6728422180,-249223657,-2828923258,230116192,911707170,2138378743,1596517915,1520584299,-30355690,75933616,4570213635,4540538908,121838710,0,-1414848260,4966924555,-3.25e+09,-6381772815,-6958640000,7581579810,0
385,"gangwon",128,20150314,42,5,2132680025,0,1821932803,1020400190,37701754,125718230,71284128,5868310,216862436,1373881830,1242813525,408032480,131068305,2431343407,2431343407,0,0,2338658482,828099365,0,1510559117,1.2e+09,1466566755,0,2183960040,0,1874068177,1082167170,35064070,173081154,67465175,11617740,160257039,1032035263,974161610,220413900,57873653,2441108501,2441108501,0,0,2000962665,407222327,0,1593740338,1336500000,1472181099,0,41,35,"change","2015",2,38,80,267,-51280015,0,-52135374,-61766980,2637684,-47362924,3818953,-5749430,56605397,341846567,268651915,187618580,73194652,-9765094,-9765094,0,0,337695817,420877038,0,-83181221,-136500000,-5614344,0
386,"gyeongbuk",132,20060825,113,6,2360720230,0,2346809374,1340151587,8248638,4368790,0,14399160,3391544,371336831,361924678,254130052,6651370,1421254762,1385429501,35825261,0,5924427544,1355250584,0,4569176960,3327097704,-4131835951,0,2268827537,0,2130098036,1347917753,2580639,5075670,0,4783130,131451340,305500940,296830723,163835667,7238240,1489310891,1453485630,35825261,0,5920028795,717611551,0,5202417244,3941667595,-4125216964,0,48,57,"change","2006",11,52.5,165.5,268,91892693,0,216711338,-7766166,5667999,-706880,0,9616030,-128059796,65835891,65093955,90294385,-586870,-68056129,-68056129,0,0,4398749,637639033,0,-633240284,-614569891,-6618987,0
390,"gyeonggi",134,20071031,179,6,6184769343,0,0,0,0,0,0,0,6184769343,1794309443,861005182,0,104168463,8255678042,8161076374,75725000,0,4067437917,527837917,0,3539600000,3.13e+09,5982549568,0,5702739920,0,0,0,0,0,0,0,5702739920,1316884664,680672089,0,50152506,8563380321,8484778653,55725000,0,4207031395,931531395,0,3275500000,3.13e+09,5673233590,0,84,85,"same","2007",10,84.5,263.5,269,482029423,0,0,0,0,0,0,0,482029423,477424779,180333093,0,54015957,-307702279,-323702279,2e+07,0,-139593478,-403693478,0,264100000,0,309315978,0
391,"jeonbuk",136,20010307,248,4,37243828221,0,37743205290,20531625564,363521090,177820236,177820236,0,-313676215,8621573290,8456992137,12758083,164581153,25422281945,25304161945,118120000,0,23161957723,15721776383,0,7440181340,7.7e+08,10881897512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,348,"same","2001",16,366.5,614.5,270,37243828221,0,37743205290,20531625564,363521090,177820236,177820236,0,-313676215,8621573290,8456992137,12758083,164581153,25422281945,25304161945,118120000,0,23161957723,15721776383,0,7440181340,7.7e+08,10881897512,0
392,"incheon",137,20131021,171,6,4527727130,229210064,4062514623,2317976211,4243577,97861996,72012606,0,142384024,712469061,712469061,13011300,0,2778867057,2749583177,29283880,0,2058721686,1754751686,0,303970000,303970000,1432614432,0,2561535500,0,2900042554,1685760876,38495459,80792561,80792561,0,-380804156,579954616,529661216,0,50293400,3048545855,3009261975,39283880,0,2338270063,925950063,257581485,1412320000,1412320000,1290230408,0,75,73,"same","2013",4,74,245,271,1966191630,229210064,1162472069,632215335,-34251882,17069435,-8779955,0,523188180,132514445,182807845,13011300,-50293400,-269678798,-259678798,-1e+07,0,-279548377,828801623,-257581485,-1108350000,-1108350000,142384024,0
393,"incheon",140,20100706,24,5,2080929244,0,1934999794,981257021,74382,23374897,23374897,13272730,109356205,1381782661,1381782661,376200000,0,2599458458,2411553308,0,0,899764399,269474123,0,630290276,630290276,3081476720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,"same","2010",7,24.5,48.5,272,2080929244,0,1934999794,981257021,74382,23374897,23374897,13272730,109356205,1381782661,1381782661,376200000,0,2599458458,2411553308,0,0,899764399,269474123,0,630290276,630290276,3081476720,0
399,"gyeongnam",154,20090522,199,6,5773932624,183132952,5206653606,3343153409,68671924,320309552,235139031,132508438,0,2421399296,2388219836,772840400,33179460,4755613924,4598463841,137272100,0,0,0,0,0,0,7177013220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,"same","2009",8,95,294,273,5773932624,183132952,5206653606,3343153409,68671924,320309552,235139031,132508438,0,2421399296,2388219836,772840400,33179460,4755613924,4598463841,137272100,0,0,0,0,0,0,7177013220,0
400,"gyeongnam",154,19950515,66,5,3781154250,256014255,3606557187,2560967195,12161767,331901068,114872746,1490,-401157983,1156094639,1139579982,357330120,16514657,4894589978,4887526728,2067050,0,4970463715,2260463715,0,2.71e+09,2.71e+09,1080220902,0,4280194700,279414812,3907033589,2748895530,2352355,503323114,116997794,306970,-407531430,1345479066,1316034491,479520380,29444575,4876056563,4873989513,2067050,0,4740156744,1780156744,0,2.96e+09,2.86e+09,1481378885,0,60,70,"same","1995",22,65,131,274,-499040450,-23400557,-300476402,-187928335,9809412,-171422046,-2125048,-305480,6373447,-189384427,-176454509,-122190260,-12929918,18533415,13537215,0,0,230306971,480306971,0,-2.5e+08,-1.5e+08,-401157983,0
402,"choongnam",158,20090205,159,6,3264274401,89372933,2758200772,1453934870,37797050,114924351,114919409,54580780,284992615,1243239139,1239945139,273694014,3294000,6600751122,6573591121,17300000,0,3819669851,69312201,0,3750357650,3750357650,4024320410,0,3226438287,119796676,2725780973,1383393305,54136363,117796027,109110436,15746630,301454344,1136574622,1133404011,233351326,3170611,6287602081,6250442080,17300000,0,3684848908,48659938,0,3636188970,3636188970,3739327795,0,51,59,"same","2009",8,55,214,275,37836114,-30423743,32419799,70541565,-16339313,-2871676,5808973,38834150,-16461729,106664517,106541128,40342688,123389,313149041,323149041,0,0,134820943,20652263,0,114168680,114168680,284992615,0
405,"gyeongbuk",160,20090803,35,6,1518810590,118204492,1280711715,911366820,3794477,110178550,31972079,0,13510310,775498297,772929497,0,2568800,2004575179,1986671179,0,0,1201235216,198525216,0,1002710000,1002710000,1578838260,0,1457439551,133636037,1277730793,867605635,3393629,142357444,31429692,0,-92891094,838833023,833378523,0,5454500,2043379429,2025475429,0,0,1316884502,296884502,0,1.02e+09,1.02e+09,1565327950,0,17,17,"same","2009",8,17,52,276,61371039,-15431545,2980922,43761185,400848,-32178894,542387,0,106401404,-63334726,-60449026,0,-2885700,-38804250,-38804250,0,0,-115649286,-98359286,0,-17290000,-17290000,13510310,0
406,"gyeongbuk",160,20090703,90,6,2087763520,432135239,2110781050,1390194761,546810781,75001142,74707587,0,16656870,186371126,182703426,81114370,3667700,4094109219,4044601812,20526000,0,2806875547,1032075547,0,1774800000,1774800000,1473604798,0,2082823410,439994585,2075859053,1128739092,420095749,74728454,72197153,0,-87662933,200399607,191317816,76675870,9081791,3024677372,2968106605,20526000,0,2847817813,622972989,49946750,2224844824,2224844824,377259166,0,36,35,"change","2009",8,35.5,125.5,277,4940110,-7859346,34921997,261455669,126715032,272688,2510434,0,104319803,-14028481,-8614390,4438500,-5414091,1069431847,1076495207,0,0,-40942266,409102558,-49946750,-450044824,-450044824,1096345632,0
407,"gyeongbuk",160,19881104,119,5,9618708606,0,9751211297,4979714120,813200615,554343170,27044684,21939910,104414844,3764172329,3597631735,31388570,166540594,6189315775,4821054907,219444548,0,4946246170,1736070785,0,3210175385,468160000,5007241934,0,8840289240,0,8680638925,4662576960,725834415,562351533,23803837,52706310,270426887,3496539556,3311448540,0,185091016,5823203796,4794284016,62004548,0,4416916262,1524426255,0,2892490007,546240000,4902827090,0,0,0,"non","1988",29,0,119,278,778419366,0,1070572372,317137160,87366200,-8008363,3240847,-30766400,-166012043,267632773,286183195,31388570,-18550422,366111979,26770891,157440000,0,529329908,211644530,0,317685378,-78080000,104414844,0
408,"choongbuk",163,20140409,158,6,3514459789,162262494,3098506803,1831216841,28748506,183196506,175303986,392260,98850232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583999266,128352837,3230087698,2122326830,43540431,250066517,250066517,0,19032645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,49,"change","2014",3,51,209,279,-69539477,33909657,-131580895,-291109989,-14791925,-66870011,-74762531,392260,79817587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"choongbuk",163,20080514,70,6,3657338598,718076427,2539863259,1612448900,194159398,227973074,227973074,63509580,302075656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495675328,712595210,2456135799,1588225556,151302659,196453926,196453926,40018800,241774252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,"change","2008",9,63,133,280,161663270,5481217,83727460,24223344,42856739,31519148,31519148,23490780,60301404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"choongnam",167,20091026,0,2,663950938,3479105,680570092,443978109,68479716,47446193,42074250,0,935264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829777705,2876907,864945762,507810157,118965266,47415526,44221426,0,33504776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,"same","2009",8,22,22,281,-165826767,602198,-184375670,-63832048,-50485550,30667,-2147176,0,-32569512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,"gyeonggi",168,20080204,86,5,8116129722,1657442718,7446936590,4623183024,48805311,294028925,249199824,0,-1233473200,1531730901,1355211020,636264700,176519881,13065414961,13008314961,57100000,0,6459588502,1145918303,0,5313670199,0,8137557360,0,8994018162,1874741866,6486465242,4121392242,5361596,317285814,304566183,44107871,276778965,1046028494,896189787,493064870,149838707,13308936492,13251836492,57100000,0,6951363325,594988734,0,6356374591,0,7403601661,0,101,104,"change","2008",9,102.5,188.5,282,-877888440,-217299148,960471348,501790782,43443715,-23256889,-55366359,-44107871,-1510252165,485702407,459021233,143199830,26681174,-243521531,-243521531,0,0,-491774823,550929569,0,-1042704392,0,733955699,0
